customer_id,customer_name,email,phone_number,country_code,channel,campaign_id,campaign_name,event_name,event_ts,bounce_classification,revenue,device,browser,city,state,campaign_start_date,campaign_end_date
CUST26592,Kenneth Jones,joseph87@spencer-chavez.com,(130)595-0098x81713,IN,push,CMP005,Cart Recovery,sent,2026-05-02 06:32:08,none,0.0,web,firefox,Robertburgh,Virginia,22-04-2026,14-05-2026
CUST73232,Carlos Young,williamseric@huff-lewis.com,881.198.3562,UK,whatsapp,CMP003,Premium Upgrade,opened,2026-03-27 08:22:08,hard,0.0,android,firefox,New Patrick,Alabama,23-03-2026,01-04-2026
CUST38883,Anna Robbins,yvonnepark@gmail.com,6883797450,UK,email,CMP002,Summer Sale,clicked,2026-05-05 06:49:08,soft,3216.22,android,safari,Lake Corey,South Dakota,02-05-2026,22-05-2026
CUST68658,Leslie Parks,emilymorales@hotmail.com,766.853.5708,US,whatsapp,CMP001,Diwali Blast,submission,2026-03-24 15:07:08,soft,4167.89,ios,firefox,Kirbyton,Louisiana,23-03-2026,10-04-2026
CUST90197,Leah Michael,qmartinez@richardson.com,078-855-0383,UK,whatsapp,CMP005,Cart Recovery,sent,2026-03-20 13:17:08,hard,0.0,android,firefox,Douglasberg,New York,19-03-2026,09-04-2026
CUST86578,Michele Rowland,candacemckinney@gmail.com,(962)694-6426,IN,push,CMP002,Summer Sale,delivered,2026-05-02 18:55:08,soft,0.0,android,chrome,Fuentesview,Delaware,01-05-2026,12-05-2026
CUST41922,Dustin West,donna77@jackson-griffin.info,247.987.9010,US,push,CMP001,Diwali Blast,submission,2026-05-01 14:06:08,soft,1102.05,android,edge,New Jenniferfort,Hawaii,24-04-2026,10-05-2026
CUST69881,April Watts,matthew68@taylor.com,6544419552,AE,email,CMP004,Welcome Journey,opened,2026-03-19 19:48:08,none,0.0,ios,firefox,Martinezside,Missouri,13-03-2026,26-03-2026
CUST60398,Ms. Bridget Mitchell,nnewton@guerrero.biz,205.811.1445,SG,whatsapp,CMP003,Premium Upgrade,delivered,2026-04-02 16:14:08,soft,0.0,android,firefox,Marshview,North Carolina,24-03-2026,10-04-2026
CUST38764,Jonathan Austin DDS,nprice@brown.com,035-787-6253x7722,UK,email,CMP004,Welcome Journey,sent,2026-04-13 01:25:08,soft,0.0,android,firefox,Smithbury,Hawaii,04-04-2026,26-04-2026
CUST72922,Kevin Kramer,jack16@gmail.com,(657)465-8059x56999,US,push,CMP005,Cart Recovery,sent,2026-03-22 05:52:08,hard,0.0,ios,chrome,Barkerfort,Iowa,14-03-2026,28-03-2026
CUST17377,Elizabeth Clark,jordanbrittany@yahoo.com,+1-141-138-8417x0457,IN,sms,CMP004,Welcome Journey,clicked,2026-05-02 17:57:08,hard,3767.56,ios,safari,Jonesstad,Washington,22-04-2026,16-05-2026
CUST41228,Jennifer Vaughn,uwatson@yahoo.com,676.046.2790x1449,AE,email,CMP001,Diwali Blast,clicked,2026-04-21 18:02:08,none,4395.55,android,chrome,Port Dana,Nebraska,12-04-2026,08-05-2026
CUST55081,Allison Shepherd,bharris@gmail.com,(634)237-3283,SG,whatsapp,CMP004,Welcome Journey,sent,2026-03-17 13:24:08,none,0.0,android,edge,South Ericside,Florida,15-03-2026,05-04-2026
CUST79509,John Schaefer,dwoods@gmail.com,2492894716,UK,whatsapp,CMP002,Summer Sale,opened,2026-04-20 00:48:08,soft,0.0,android,firefox,South Ambermouth,Texas,10-04-2026,03-05-2026
CUST97772,Thomas Gonzales,karen32@smith.com,001-874-994-6766x64285,UK,whatsapp,CMP002,Summer Sale,delivered,2026-05-06 15:30:08,hard,0.0,web,edge,Lake Anne,Nebraska,27-04-2026,12-05-2026
CUST44597,Stacey Washington,wdavis@gmail.com,(346)420-3351,SG,email,CMP003,Premium Upgrade,delivered,2026-03-18 14:01:08,none,0.0,ios,safari,South Deborah,Iowa,12-03-2026,24-03-2026
CUST46250,Christina Williamson,cunninghamerica@lopez.org,001-871-851-7328x552,US,sms,CMP002,Summer Sale,sent,2026-04-17 23:56:08,none,0.0,web,safari,Acostabury,New Mexico,09-04-2026,07-05-2026
CUST72564,Aaron Cameron,rfitzgerald@hotmail.com,+1-917-499-1785x721,UK,push,CMP001,Diwali Blast,delivered,2026-03-31 07:47:08,soft,0.0,ios,edge,Kellymouth,Arizona,21-03-2026,16-04-2026
CUST70159,Keith Castro,jared16@simmons.com,+1-236-353-6420x43423,UK,push,CMP002,Summer Sale,clicked,2026-04-30 14:55:08,soft,345.66,android,safari,Larrytown,Washington,23-04-2026,07-05-2026
CUST9593,Michael Jones,fullerjanice@jimenez.org,(397)542-5703,UK,email,CMP002,Summer Sale,bounced,2026-04-24 21:04:08,soft,0.0,web,safari,Knightland,Nebraska,14-04-2026,29-04-2026
CUST88771,Sarah Morris,owensjoseph@lester-baker.biz,251-004-3769x828,AE,whatsapp,CMP002,Summer Sale,opened,2026-04-27 06:54:08,none,0.0,ios,chrome,Garciabury,Nebraska,20-04-2026,13-05-2026
CUST91377,William Foster,zmeyer@yahoo.com,+1-822-543-6841x2787,US,email,CMP002,Summer Sale,sent,2026-04-12 01:04:08,soft,0.0,ios,chrome,Francisville,Wyoming,06-04-2026,02-05-2026
CUST12624,Brittany Hill,matthew09@hotmail.com,001-006-800-7941,UK,sms,CMP005,Cart Recovery,opened,2026-03-25 00:51:08,soft,0.0,web,edge,North Stephanie,Alaska,15-03-2026,11-04-2026
CUST79029,Carol Olson,stevenwatkins@jacobs-anderson.org,001-224-176-9403,UK,push,CMP005,Cart Recovery,sent,2026-03-19 22:48:08,soft,0.0,web,edge,Crystalfurt,Colorado,16-03-2026,31-03-2026
CUST37017,Jennifer Simmons,stephanie79@hotmail.com,001-098-417-3539x81663,SG,push,CMP001,Diwali Blast,submission,2026-03-27 11:27:08,soft,1606.27,android,safari,Port Dennisville,Minnesota,20-03-2026,15-04-2026
CUST70228,Clinton Richardson,tdavis@yahoo.com,412-759-1381,US,email,CMP005,Cart Recovery,unsubscribed,2026-04-30 11:23:08,none,0.0,ios,edge,Farrellview,Louisiana,21-04-2026,20-05-2026
CUST69741,Alicia Hall,manuelpugh@gmail.com,(419)689-7537,US,push,CMP002,Summer Sale,opened,2026-03-23 07:55:08,hard,0.0,ios,firefox,Garciaville,Colorado,21-03-2026,30-03-2026
CUST43478,Hunter Farrell,staceyhall@allen.com,055-129-1288x569,UK,push,CMP001,Diwali Blast,submission,2026-05-06 06:07:08,hard,3119.63,android,chrome,Port Michelle,Ohio,28-04-2026,21-05-2026
CUST71921,Brittany Kerr,joanmosley@white-washington.biz,0113377187,UK,sms,CMP001,Diwali Blast,submission,2026-05-14 09:03:08,none,4481.01,ios,firefox,East Ashley,Missouri,05-05-2026,24-05-2026
CUST48524,Richard Lopez,chadwoods@gmail.com,001-109-182-4511,SG,whatsapp,CMP005,Cart Recovery,delivered,2026-03-25 23:28:08,hard,0.0,ios,chrome,West Matthew,Mississippi,15-03-2026,14-04-2026
CUST56228,Raymond Carr,dawnharper@johnson.com,001-312-236-6096x321,UK,email,CMP001,Diwali Blast,opened,2026-04-15 06:14:08,hard,0.0,web,chrome,Johnsonland,Connecticut,14-04-2026,22-04-2026
CUST87317,Danielle Ramirez,jonathanhines@white-alexander.com,+1-627-639-8700x7820,SG,push,CMP004,Welcome Journey,sent,2026-05-10 19:41:08,hard,0.0,android,firefox,Haleyport,South Dakota,08-05-2026,21-05-2026
CUST55699,Shelby Watts,jacqueline96@gmail.com,+1-461-867-6629x7475,UK,sms,CMP002,Summer Sale,sent,2026-04-28 00:46:08,soft,0.0,android,safari,New Danny,Minnesota,21-04-2026,09-05-2026
CUST93294,Deborah Castro,rogerscynthia@yahoo.com,177-702-9699,AE,push,CMP003,Premium Upgrade,opened,2026-04-23 04:18:08,hard,0.0,web,chrome,West Matthew,Ohio,17-04-2026,11-05-2026
CUST12222,Christina Nelson,garrisonrobert@gmail.com,(357)951-3210x0790,UK,sms,CMP004,Welcome Journey,opened,2026-05-07 10:52:08,hard,0.0,ios,safari,New Brandon,Wisconsin,06-05-2026,23-05-2026
CUST45908,Christopher Adams,woodsdenise@gmail.com,480.700.4918x01477,UK,push,CMP003,Premium Upgrade,opened,2026-04-07 12:41:08,hard,0.0,web,chrome,Lake Mirandachester,Nebraska,28-03-2026,16-04-2026
CUST33747,Lee Flores,rcollins@yahoo.com,(682)274-6139,IN,push,CMP005,Cart Recovery,opened,2026-04-01 07:27:08,hard,0.0,ios,edge,East Jack,Missouri,23-03-2026,07-04-2026
CUST35473,Michael Valdez,sarahcollins@yahoo.com,419.239.1169x466,SG,whatsapp,CMP002,Summer Sale,sent,2026-04-03 14:50:08,hard,0.0,ios,chrome,East Dylanfort,Florida,01-04-2026,14-04-2026
CUST71311,Timothy Cherry,sweeneysusan@yahoo.com,(736)564-4385x969,UK,whatsapp,CMP002,Summer Sale,clicked,2026-04-20 23:44:08,hard,1431.97,ios,firefox,West Emilyville,Arizona,15-04-2026,26-04-2026
CUST43854,Julie Hampton,alexander44@king-callahan.info,+1-806-769-3537,IN,email,CMP005,Cart Recovery,opened,2026-04-26 15:58:08,soft,0.0,ios,safari,Kellyview,Virginia,17-04-2026,15-05-2026
CUST59318,Stephen Mathis,michele53@king.net,+1-522-385-6196x436,UK,sms,CMP002,Summer Sale,clicked,2026-03-26 01:50:08,hard,398.14,android,safari,West Erica,Rhode Island,18-03-2026,10-04-2026
CUST54308,Timothy Gordon,matthew63@gmail.com,001-108-404-8032,IN,whatsapp,CMP005,Cart Recovery,submission,2026-04-28 07:35:08,soft,3067.1,ios,firefox,Beardhaven,Oregon,21-04-2026,07-05-2026
CUST76297,Tyler Bradshaw,oscarwalls@cook.com,+1-872-793-9282x7969,SG,whatsapp,CMP001,Diwali Blast,sent,2026-05-02 16:06:08,hard,0.0,ios,chrome,Port Christopher,Rhode Island,28-04-2026,11-05-2026
CUST46771,Juan Mclean,erica10@gmail.com,(552)234-5227x48328,AE,email,CMP003,Premium Upgrade,opened,2026-04-22 07:43:08,soft,0.0,web,chrome,New Joshua,Louisiana,15-04-2026,30-04-2026
CUST65649,Matthew Mcbride,zhinton@gmail.com,623.354.0836x4081,US,push,CMP001,Diwali Blast,submission,2026-04-20 09:21:08,soft,2554.24,android,firefox,Kirkfurt,Rhode Island,17-04-2026,07-05-2026
CUST22400,Nicole Skinner,gregorywalker@hotmail.com,484-251-8872,SG,push,CMP004,Welcome Journey,clicked,2026-03-31 16:17:08,none,4722.0,ios,firefox,Michaelmouth,Ohio,24-03-2026,19-04-2026
CUST45559,Louis Harris,zpalmer@hernandez.info,867.609.5314x2821,US,sms,CMP005,Cart Recovery,opened,2026-03-21 23:37:08,none,0.0,ios,edge,Donnaborough,Connecticut,15-03-2026,28-03-2026
CUST54270,Veronica Matthews,mark17@riddle.com,934-776-5574x188,UK,email,CMP002,Summer Sale,sent,2026-05-08 20:15:08,soft,0.0,web,edge,Jacobmouth,New Jersey,07-05-2026,23-05-2026
CUST32211,Jamie Patterson,jason16@yahoo.com,(755)796-6830x2836,US,email,CMP005,Cart Recovery,unsubscribed,2026-04-30 14:10:08,soft,0.0,ios,firefox,Dawnburgh,West Virginia,28-04-2026,06-05-2026
CUST46241,Samantha Green,jmiller@morrow-cox.com,(372)471-9955,AE,push,CMP005,Cart Recovery,delivered,2026-03-20 23:20:08,soft,0.0,android,safari,East Kristopherfurt,South Dakota,17-03-2026,08-04-2026
CUST10262,Angela Thompson,mcdonaldedward@gmail.com,(540)602-0885x6783,US,whatsapp,CMP003,Premium Upgrade,clicked,2026-04-29 07:00:08,none,3691.43,ios,chrome,Samanthaburgh,Alaska,27-04-2026,16-05-2026
CUST23180,Lisa Banks,christinegross@peterson.org,001-629-522-1472,IN,whatsapp,CMP004,Welcome Journey,clicked,2026-03-23 08:10:08,hard,335.47,web,safari,Dustinchester,Massachusetts,20-03-2026,01-04-2026
CUST22185,Joanna Booth,darius69@brown-lyons.biz,(361)232-8256x271,SG,whatsapp,CMP004,Welcome Journey,delivered,2026-04-11 10:25:08,hard,0.0,android,firefox,New Susan,Kansas,10-04-2026,25-04-2026
CUST67663,Mark Glass,froberts@hall-weber.com,2445554606,SG,sms,CMP005,Cart Recovery,sent,2026-05-04 03:31:08,soft,0.0,ios,chrome,Jeffreyview,Iowa,28-04-2026,09-05-2026
CUST72195,Amy Young,travisrodriguez@black.info,618-521-5624x396,UK,sms,CMP005,Cart Recovery,delivered,2026-05-12 07:04:08,soft,0.0,ios,safari,Clarkbury,Rhode Island,04-05-2026,20-05-2026
CUST12649,Antonio Schroeder,juanrobbins@yahoo.com,001-049-711-9913x883,AE,email,CMP003,Premium Upgrade,sent,2026-03-31 12:47:08,hard,0.0,web,edge,Littleville,South Dakota,30-03-2026,07-04-2026
CUST79562,Kelly Reese,hoffmanerica@ward.com,839-494-0432x010,AE,sms,CMP003,Premium Upgrade,submission,2026-03-19 21:26:08,none,4089.33,android,firefox,Danielport,Illinois,18-03-2026,03-04-2026
CUST32147,John Medina,michael25@hotmail.com,177-285-6099,UK,whatsapp,CMP003,Premium Upgrade,delivered,2026-04-02 05:48:08,hard,0.0,web,safari,West Raymondstad,Georgia,24-03-2026,10-04-2026
CUST60221,Wendy Calhoun,gmeadows@gmail.com,001-550-952-9068x989,US,whatsapp,CMP003,Premium Upgrade,submission,2026-04-03 06:38:08,none,3131.06,ios,edge,Hardyland,Oregon,24-03-2026,13-04-2026
CUST13759,Sean Downs,marknixon@hansen-liu.com,(182)748-2392x937,UK,push,CMP003,Premium Upgrade,delivered,2026-04-21 23:29:08,hard,0.0,web,chrome,Thomaston,Montana,14-04-2026,01-05-2026
CUST45809,Jason Nguyen,jchandler@sweeney.biz,+1-863-110-3130x60071,US,push,CMP002,Summer Sale,sent,2026-05-11 13:27:08,soft,0.0,ios,chrome,Hahnville,North Carolina,10-05-2026,17-05-2026
CUST38252,Jasmine Best,christineroth@reyes-olson.com,(954)919-9137x58329,US,push,CMP002,Summer Sale,submission,2026-04-15 16:33:08,soft,522.92,ios,safari,Erikaberg,Iowa,12-04-2026,24-04-2026
CUST94050,Jacqueline Stephenson,jasonbaker@cook.com,086-922-2745,SG,sms,CMP003,Premium Upgrade,clicked,2026-05-02 10:53:08,none,2144.91,web,safari,South Kristina,Michigan,30-04-2026,19-05-2026
CUST77558,Kevin Todd,bryanjohnson@yahoo.com,(257)156-4695x2468,SG,whatsapp,CMP003,Premium Upgrade,opened,2026-05-10 13:34:08,none,0.0,web,firefox,New Mitchell,Hawaii,07-05-2026,25-05-2026
CUST89080,Daniel Maldonado,ztate@graham.biz,+1-059-051-6872x08382,IN,sms,CMP003,Premium Upgrade,delivered,2026-03-16 07:02:08,soft,0.0,web,firefox,West Rachelberg,Delaware,15-03-2026,23-03-2026
CUST29565,Jennifer Bean,preyes@miller-hall.info,(792)016-9034x4552,US,email,CMP004,Welcome Journey,opened,2026-04-23 09:45:08,hard,0.0,android,edge,Garnerborough,Delaware,16-04-2026,08-05-2026
CUST98501,Edward Craig,farmerlaura@yahoo.com,822.664.2590x48398,AE,whatsapp,CMP003,Premium Upgrade,clicked,2026-03-28 08:27:08,none,3047.4,ios,chrome,Simpsonland,Pennsylvania,19-03-2026,11-04-2026
CUST21940,Arthur Martinez,heathjulie@mcdowell.org,625-262-7127x759,US,push,CMP002,Summer Sale,opened,2026-04-22 06:26:08,none,0.0,ios,edge,Port Stephenbury,Kentucky,13-04-2026,28-04-2026
CUST98595,Stacy Jackson,markwise@kidd.com,003-417-4192,UK,push,CMP004,Welcome Journey,submission,2026-05-06 22:24:08,soft,823.98,android,firefox,Sharonhaven,Vermont,04-05-2026,19-05-2026
CUST38607,Keith Garcia,oevans@hotmail.com,+1-884-536-2570x90234,AE,push,CMP002,Summer Sale,delivered,2026-04-12 05:11:08,none,0.0,android,chrome,Sarahhaven,Connecticut,09-04-2026,21-04-2026
CUST43421,Lynn Higgins,amber75@martin.org,(362)713-7069,UK,email,CMP001,Diwali Blast,clicked,2026-04-05 04:09:08,none,268.92,android,firefox,South Alexandra,Louisiana,29-03-2026,25-04-2026
CUST10292,Benjamin Clayton,josephburgess@hotmail.com,0717358542,AE,push,CMP004,Welcome Journey,sent,2026-03-26 01:42:08,soft,0.0,android,firefox,East Tristan,Michigan,22-03-2026,07-04-2026
CUST88064,Valerie Green,salazarmichelle@gmail.com,488.597.8818x46436,AE,whatsapp,CMP001,Diwali Blast,sent,2026-03-18 09:32:08,hard,0.0,android,safari,Jacobmouth,Montana,12-03-2026,23-03-2026
CUST80038,Tracy Rodriguez,tnicholson@sanders.com,(682)782-3697x184,US,email,CMP001,Diwali Blast,delivered,2026-04-30 22:06:08,none,0.0,ios,chrome,Hahnchester,New Jersey,23-04-2026,14-05-2026
CUST13137,Christopher Jenkins,lopeznatalie@rangel.com,858.665.9327,US,sms,CMP004,Welcome Journey,sent,2026-04-17 07:54:08,soft,0.0,ios,safari,Richardchester,Michigan,12-04-2026,03-05-2026
CUST46057,Catherine Taylor,dawnjohnson@ortiz.com,+1-471-736-6920x251,US,email,CMP002,Summer Sale,delivered,2026-04-13 03:35:08,hard,0.0,android,chrome,North Jordan,Minnesota,10-04-2026,01-05-2026
CUST64560,Terry Henderson,reneehaley@lee-moore.com,501-270-9618x8088,UK,whatsapp,CMP003,Premium Upgrade,opened,2026-03-25 01:47:08,none,0.0,android,safari,Port Calvin,Hawaii,17-03-2026,30-03-2026
CUST86945,Amanda Moon,derrick42@clark.net,+1-108-675-7958,SG,whatsapp,CMP003,Premium Upgrade,opened,2026-04-23 06:38:08,hard,0.0,android,firefox,Port Lisa,South Carolina,16-04-2026,01-05-2026
CUST52353,Jeanne Frederick,johnsonjoseph@gmail.com,814.095.1858x631,SG,push,CMP004,Welcome Journey,sent,2026-04-23 00:28:08,hard,0.0,android,chrome,North Andrewfort,West Virginia,16-04-2026,04-05-2026
CUST23610,Sara Lewis,qmcknight@moore.com,001-420-595-7872x270,US,whatsapp,CMP001,Diwali Blast,submission,2026-05-03 03:27:08,none,3033.03,android,safari,Lake Regina,New Hampshire,01-05-2026,18-05-2026
CUST50511,Jon Lopez,jacobsemily@sanders.biz,4429264136,SG,sms,CMP001,Diwali Blast,sent,2026-05-03 04:35:08,hard,0.0,web,edge,South Paulbury,Arkansas,30-04-2026,15-05-2026
CUST67070,Jonathan Eaton,wrogers@yahoo.com,001-485-941-4048,AE,sms,CMP002,Summer Sale,sent,2026-04-19 16:57:08,none,0.0,ios,firefox,Hatfieldshire,Oklahoma,17-04-2026,02-05-2026
CUST13835,Zachary Dunn,ghudson@gmail.com,001-281-062-9981x66764,US,whatsapp,CMP004,Welcome Journey,opened,2026-05-02 03:27:08,none,0.0,android,chrome,New Jacobport,Hawaii,26-04-2026,18-05-2026
CUST69224,Donald Gonzalez,michelleyates@lawrence-johnson.com,001-560-994-7617x08618,AE,email,CMP003,Premium Upgrade,clicked,2026-03-23 10:00:08,soft,3906.1,ios,edge,Lake Sarah,Louisiana,21-03-2026,29-03-2026
CUST17528,Patricia Ferguson,karibarker@carrillo.com,(924)968-5863x59842,SG,email,CMP001,Diwali Blast,opened,2026-04-01 22:04:08,none,0.0,ios,edge,Mckenziebury,Pennsylvania,24-03-2026,19-04-2026
CUST99271,Jon Hopkins,toddirwin@hotmail.com,397-869-5319x6496,US,sms,CMP003,Premium Upgrade,submission,2026-05-13 03:15:08,hard,4951.95,ios,edge,Port Danielfort,Georgia,11-05-2026,28-05-2026
CUST20575,Jack Haynes,voneal@gmail.com,539-925-9633x2798,US,push,CMP004,Welcome Journey,opened,2026-05-06 08:49:08,none,0.0,android,firefox,Reevesview,Oregon,01-05-2026,23-05-2026
CUST85795,Lauren Ortega,austinsanchez@rogers.com,(534)910-0984x35474,AE,whatsapp,CMP004,Welcome Journey,opened,2026-03-28 06:17:08,hard,0.0,android,edge,Lake Tom,Pennsylvania,22-03-2026,11-04-2026
CUST86826,Jaime Wise,nicholasmcknight@gmail.com,075.998.7403,AE,email,CMP004,Welcome Journey,bounced,2026-05-08 15:19:08,soft,0.0,android,firefox,Rossberg,Hawaii,03-05-2026,22-05-2026
CUST68147,Jerry Hart,dhamilton@stark.info,232-857-5416x014,US,email,CMP005,Cart Recovery,opened,2026-03-18 22:08:08,none,0.0,android,firefox,Ericberg,Ohio,17-03-2026,02-04-2026
CUST33850,Christopher Allison,abaldwin@zuniga.info,071-528-8788x3453,AE,whatsapp,CMP004,Welcome Journey,delivered,2026-04-05 04:46:08,hard,0.0,ios,chrome,Greenville,California,26-03-2026,15-04-2026
CUST3537,Makayla Diaz,bbradley@yahoo.com,925.231.7454x67546,SG,sms,CMP002,Summer Sale,submission,2026-04-19 04:46:08,hard,3244.92,web,edge,Alishaland,South Dakota,13-04-2026,04-05-2026
CUST82914,Cassandra Martin,vjones@myers-chen.com,947.924.3948x298,SG,whatsapp,CMP005,Cart Recovery,delivered,2026-04-24 10:30:08,none,0.0,ios,firefox,Allenland,Oklahoma,18-04-2026,05-05-2026
CUST55082,Timothy Maxwell,slopez@yahoo.com,986-482-5361,IN,push,CMP005,Cart Recovery,clicked,2026-05-01 21:19:08,hard,4112.64,android,chrome,South Garystad,South Carolina,26-04-2026,06-05-2026
CUST46194,Emily Grimes MD,jyoung@gmail.com,236.053.2389x61056,SG,whatsapp,CMP005,Cart Recovery,opened,2026-04-11 13:13:08,hard,0.0,ios,safari,Lake Maryland,Florida,08-04-2026,24-04-2026
CUST44972,Kelly Cox,johnsmith@hotmail.com,+1-057-064-6285x9061,US,email,CMP003,Premium Upgrade,opened,2026-04-19 08:43:08,none,0.0,ios,safari,West Shawnfort,Arkansas,10-04-2026,29-04-2026
CUST80507,Michelle Brock,mhoffman@kelly-cox.com,001-966-997-0638x154,IN,push,CMP001,Diwali Blast,sent,2026-04-13 13:27:08,soft,0.0,web,firefox,Jasonland,Connecticut,07-04-2026,01-05-2026
CUST14463,Jennifer Valdez,cassandraevans@hotmail.com,001-371-523-6522x234,SG,whatsapp,CMP005,Cart Recovery,submission,2026-04-17 17:54:08,hard,841.64,android,firefox,West Kathleenshire,Montana,16-04-2026,30-04-2026
CUST10617,Courtney Gonzalez,baustin@gmail.com,2007223439,UK,push,CMP002,Summer Sale,submission,2026-04-04 21:11:08,none,3375.97,android,firefox,North Shelly,Louisiana,27-03-2026,22-04-2026
CUST98117,Sheryl Nelson,fwilson@guerra.com,(538)455-2745x8554,UK,whatsapp,CMP004,Welcome Journey,sent,2026-03-23 13:17:08,soft,0.0,web,edge,Hernandezmouth,Alabama,14-03-2026,30-03-2026
CUST70424,Ryan Watkins,heatherjackson@dalton.biz,+1-721-569-9166x6329,AE,email,CMP003,Premium Upgrade,sent,2026-04-29 23:12:08,hard,0.0,android,firefox,Reillyberg,Hawaii,27-04-2026,19-05-2026
CUST91754,Chelsea Black,linda91@harris-orozco.biz,(522)117-2460x04942,UK,email,CMP005,Cart Recovery,unsubscribed,2026-04-05 21:49:08,soft,0.0,web,safari,Brianchester,Wyoming,31-03-2026,24-04-2026
CUST87485,Jill Oneal,velezrobert@williams.com,782.763.6380x9325,AE,push,CMP003,Premium Upgrade,delivered,2026-03-21 21:56:08,hard,0.0,android,safari,East Victoria,Nebraska,18-03-2026,31-03-2026
CUST44099,Stephanie Gomez,zoerosales@hendricks.com,486-351-4736x22208,UK,push,CMP003,Premium Upgrade,sent,2026-04-13 06:04:08,soft,0.0,android,chrome,Davidmouth,Wyoming,07-04-2026,26-04-2026
CUST52704,Mr. Brandon Shaw,brandonwheeler@yahoo.com,001-920-089-8204x4270,SG,whatsapp,CMP005,Cart Recovery,sent,2026-03-24 03:03:08,soft,0.0,android,edge,Caitlinmouth,Delaware,19-03-2026,06-04-2026
CUST34257,George Becker,paul66@yahoo.com,504.062.2247x97611,IN,email,CMP005,Cart Recovery,opened,2026-04-13 00:14:08,soft,0.0,web,firefox,North Edward,Wisconsin,05-04-2026,03-05-2026
CUST67565,Donna Mercado,leemelissa@yahoo.com,085-616-8303,US,sms,CMP002,Summer Sale,delivered,2026-03-19 10:35:08,hard,0.0,ios,safari,North Alec,Illinois,18-03-2026,08-04-2026
CUST82051,Charles Gomez,ymoody@boyd.com,351-614-7642x4584,IN,push,CMP005,Cart Recovery,delivered,2026-04-13 02:52:08,soft,0.0,web,firefox,East Brittneyberg,Oklahoma,06-04-2026,23-04-2026
CUST85456,Wayne Miller,austinsmith@sanchez.com,001-427-368-2611x87054,UK,push,CMP003,Premium Upgrade,submission,2026-04-14 14:56:08,hard,3515.19,ios,edge,Port Holly,California,11-04-2026,04-05-2026
CUST65293,Katherine Miller,abrown@walsh.com,(655)016-7365,UK,push,CMP005,Cart Recovery,opened,2026-04-05 00:38:08,none,0.0,web,safari,New Alexis,Kentucky,03-04-2026,23-04-2026
CUST46139,Nancy Herman,lorettasmith@moreno-smith.biz,+1-977-328-7344x548,SG,email,CMP001,Diwali Blast,bounced,2026-03-30 00:37:08,hard,0.0,android,firefox,New Seanburgh,Rhode Island,27-03-2026,06-04-2026
CUST60575,Megan Friedman,mikemurphy@gmail.com,(751)515-8253,US,whatsapp,CMP001,Diwali Blast,submission,2026-04-29 11:28:08,hard,2007.29,android,safari,South Dennis,Maryland,19-04-2026,15-05-2026
CUST24056,Kenneth Holland,smithkathryn@hotmail.com,(526)490-7807x95210,US,sms,CMP001,Diwali Blast,delivered,2026-03-24 03:56:08,none,0.0,web,chrome,Chelseamouth,Pennsylvania,17-03-2026,03-04-2026
